"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"src.org.jgroups.protocols.DUPL_java","0","0","0","2","74","0","0","false","0","3","0","0","false"
"src.org.jgroups.demos.PubSub_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"src.org.jgroups.util.AgeOutCache_java","0","0","0","3","29","0","1","false","0","5","0","1","false"
"src.org.jgroups.protocols.EXAMPLE_java","0","0","0","2","22","0","0","false","0","3","0","0","false"
"src.org.jgroups.protocols.pbcast.Merger_java","0","0","0","3","30","1","1","false","0","1","1","1","false"
"src.org.jgroups.protocols.MPING_java","0","0","0","4","13","0","1","false","3","3","2","3","false"
"src.org.jgroups.protocols.pbcast.GmsImpl_java","0","0","0","0","0","1","0","false","0","1","2","0","false"
"src.org.jgroups.util.Table_java","0","0","0","4","265","0","1","false","0","5","0","1","false"
"src.org.jgroups.protocols.TUNNEL_java","0","0","0","2","52","1","0","false","0","3","3","0","false"
"src.org.jgroups.util.PropertiesToXML_java","0","0","0","4","10","0","0","false","0","5","0","0","false"
"src.org.jgroups.MembershipListener_java","0","0","0","0","0","0","0","false","0","4","1","0","false"
"src.org.jgroups.protocols.pbcast.FLUSH_java","0","0","0","5","36","0","0","false","0","1","0","0","false"
"src.org.jgroups.util.ConcurrentLinkedBlockingQueue_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.relay.CanBeSiteMaster_java","0","0","0","1","87","0","0","false","0","1","0","0","false"
"src.org.jgroups.util.SuppressLog_java","0","0","0","1","53","0","0","false","0","5","0","0","false"
"src.org.jgroups.util.MockTimeScheduler_java","0","0","0","2","12","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.relay.CanBeSiteMasterTopology_java","0","0","0","1","62","0","0","false","0","1","0","0","false"
"src.org.jgroups.blocks.RequestHandler_java","0","0","0","0","0","0","0","false","0","2","0","0","false"
"src.org.jgroups.protocols.tom.StatsCollector_java","0","0","0","2","38","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.Util_java","0","0","0","32","507","1","2","true","0","9","3","3","true"
"src.org.jgroups.protocols.pbcast.NakAckHeader_java","0","0","0","5","40","0","0","false","0","1","0","0","false"
"src.org.jgroups.protocols.pbcast.STATE_TRANSFER_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.util.Streamable_java","0","0","0","0","0","0","0","false","0","6","1","0","false"
"src.org.jgroups.util.CustomRejectionPolicy_java","0","0","0","3","94","0","0","false","0","5","0","0","false"
"src.org.jgroups.conf.ProtocolStackConfigurator_java","0","0","0","0","0","0","0","false","0","1","1","0","false"
"src.org.jgroups.protocols.PING_java","0","0","0","0","0","0","0","false","0","2","1","0","false"
"src.org.jgroups.util.NotifyingFuture_java","0","0","0","0","0","0","0","false","0","5","1","0","false"
"src.org.jgroups.stack.RangeBasedRetransmitter_java","0","0","0","0","0","0","0","false","0","2","1","0","false"
"src.org.jgroups.protocols.PRIO_java","0","0","0","2","48","0","0","false","0","3","0","0","false"
"src.org.jgroups.conf.PlainConfigurator_java","0","0","0","0","0","1","0","false","0","1","1","0","false"
"src.org.jgroups.demos.Topology_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.SuspectedException_java","0","0","0","0","0","0","0","false","0","4","0","0","false"
"src.org.jgroups.stack.RouterStubManager_java","0","0","0","2","121","1","0","false","0","3","3","0","false"
"src.org.jgroups.protocols.PingHeader_java","0","0","0","0","0","0","0","false","0","2","0","0","false"
"src.org.jgroups.demos.JmxDemo_java","0","0","0","1","4","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.SocketFactory_java","0","0","0","0","0","0","0","false","0","5","1","0","false"
"src.org.jgroups.util.RingBuffer_java","0","0","0","1","4","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.BasicTCP_java","0","0","0","11","119","0","0","false","1","3","2","0","false"
"src.org.jgroups.protocols.FD_ALL_java","0","0","0","11","153","0","0","false","1","3","0","0","false"
"src.org.jgroups.stack.DiagnosticsHandler_java","0","0","0","6","141","1","1","false","0","3","1","1","false"
"src.org.jgroups.blocks.mux.MuxMessageDispatcher_java","0","0","0","0","0","0","0","false","0","1","2","0","false"
"src.org.jgroups.demos.RelayDemo_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.protocols.FragHeader_java","0","0","0","0","0","0","0","false","0","2","0","0","false"
"src.org.jgroups.annotations.DeprecatedProperty_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.protocols.FRAG2_java","0","0","0","0","0","0","0","false","0","3","0","0","false"
"src.org.jgroups.protocols.relay.SiteMaster_java","0","0","0","6","63","1","0","false","0","1","1","0","false"
"src.org.jgroups.blocks.mux.MuxRequestCorrelator_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.blocks.executor.ExecutorNotification_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.demos.wb.Node_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.ShutdownRejectedExecutionHandler_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.util.RingBufferLockless_java","0","0","0","1","4","0","0","false","0","5","0","0","false"
"src.org.jgroups.demos.CounterServiceDemo_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"src.org.jgroups.protocols.S3_PING_java","0","0","0","0","0","0","0","false","0","3","2","0","false"
"src.org.jgroups.blocks.ConnectionTableNIO_java","0","0","0","4","74","0","0","false","3","3","0","1","false"
"src.org.jgroups.jmx.JmxConfigurator_java","0","0","0","1","8","1","0","false","0","2","1","0","false"
"src.org.jgroups.blocks.ResponseMode_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.util.ExposedByteArrayInputStream_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.TCP_NIO_java","0","0","0","2","16","0","0","false","0","4","2","0","false"
"src.org.jgroups.auth.MD5Token_java","0","0","0","1","10","0","0","false","0","1","0","0","false"
"src.org.jgroups.util.LazyThreadFactory_java","0","0","0","2","70","0","0","false","0","5","0","0","false"
"src.org.jgroups.protocols.tom.SenderManager_java","0","0","0","1","27","0","0","false","0","0","0","0","false"
"src.org.jgroups.blocks.mux.NoMuxHandlerRspFilter_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
"src.org.jgroups.protocols.FC_java","0","0","0","0","0","0","0","false","0","3","0","0","false"
"src.org.jgroups.blocks.ReplicatedMap_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.Channel_java","0","0","0","3","87","1","0","false","0","5","3","0","false"
"src.org.jgroups.protocols.pbcast.GMS_java","0","0","0","19","317","1","0","false","1","2","2","0","false"
"src.org.jgroups.protocols.relay.RELAY2_java","0","0","0","53","2132","1","2","false","0","1","3","3","false"
"src.org.jgroups.protocols.PingData_java","0","0","0","1","4","1","0","false","0","4","0","0","false"
"src.org.jgroups.blocks.GroupRequest_java","0","0","0","8","145","1","0","false","1","3","2","0","false"
"src.org.jgroups.protocols.pbcast.NAKACK_java","0","0","0","18","283","0","1","false","1","2","1","1","false"
"src.org.jgroups.protocols.FD_java","0","0","0","9","732","0","1","false","1","3","1","1","false"
"src.org.jgroups.conf.PropertyHelper_java","0","0","0","1","4","1","0","false","0","3","1","0","false"
"src.org.jgroups.protocols.TpHeader_java","0","0","0","0","0","0","0","false","0","2","0","0","false"
"src.org.jgroups.blocks.RspCollector_java","0","0","0","3","4","0","0","false","1","2","0","0","false"
"src.org.jgroups.blocks.executor.ExecutionCompletionService_java","0","0","0","0","0","1","0","false","0","0","2","0","false"
"src.org.jgroups.util.TimeScheduler_java","0","0","0","3","6","0","1","false","0","6","0","1","false"
"src.org.jgroups.conf.PropertyConverters_java","0","0","0","2","76","1","0","false","0","4","1","0","false"
"src.org.jgroups.protocols.pbcast.ServerGmsImpl_java","0","0","0","0","0","1","0","false","0","1","1","0","false"
"src.org.jgroups.util.Owner_java","0","0","0","2","4","0","0","false","0","5","0","0","false"
"src.org.jgroups.annotations.Unsupported_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"src.org.jgroups.protocols.TP_java","0","0","0","67","2529","1","2","true","2","5","3","3","true"
"src.org.jgroups.Global_java","0","0","0","4","6","1","0","false","2","6","0","0","false"
"src.org.jgroups.util.Buffer_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.conf.ProtocolConfiguration_java","0","0","0","2","8","1","0","false","0","3","0","0","false"
"src.org.jgroups.util.Queue_java","0","0","0","0","0","0","0","false","0","5","0","0","false"
"src.org.jgroups.blocks.RequestCorrelator_java","0","0","0","12","120","1","0","false","0","4","1","0","false"
"src.org.jgroups.util.NoProgressException_java","0","0","0","2","26","0","0","false","0","5","0","0","false"
"src.org.jgroups.stack.StateTransferInfo_java","0","0","0","0","0","0","0","false","0","1","0","0","false"
