"FileName","ChangeChurn"
"core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcCatalogSchema_java","147"
"elasticsearch.src.main.java.org.apache.calcite.adapter.elasticsearch.ElasticsearchEnumerators_java","146"
"core.src.main.java.org.apache.calcite.adapter.enumerable.OrderedAggregateLambdaFactory_java","145"
"core.src.main.java.org.apache.calcite.runtime.Enumerables_java","145"
"core.src.main.java.org.apache.calcite.rel.mutable.MutableMatch_java","144"
"core.src.main.java.org.apache.calcite.sql.fun.SqlJsonArrayFunction_java","143"
"core.src.test.java.org.apache.calcite.test.TypeCoercionConverterTest_java","143"
"core.src.main.java.org.apache.calcite.rel.rules.AggregateJoinRemoveRule_java","142"
"core.src.main.java.org.apache.calcite.sql.SqlCollectionTypeNameSpec_java","142"
"core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableBatchNestedLoopJoinRule_java","142"
"core.src.main.java.org.apache.calcite.util.EquivalenceSet_java","142"
"example.csv.src.main.java.org.apache.calcite.adapter.csv.JsonEnumerator_java","141"
"core.src.main.java.org.apache.calcite.rel.rules.JoinToCorrelateRule_java","140"
"core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableTableSpool_java","139"
"core.src.main.java.org.apache.calcite.sql.type.ReturnTypes_java","138"
"core.src.test.java.org.apache.calcite.schemas.HrClusteredSchema_java","138"
"core.src.main.java.org.apache.calcite.rel.core.SemiJoin_java","137"
"core.src.test.java.org.apache.calcite.adapter.enumerable.TypeFinderTest_java","136"
"core.src.main.java.org.apache.calcite.sql.fun.SqlPosixRegexOperator_java","136"
"core.src.main.java.org.apache.calcite.sql.advise.SqlSimpleParser_java","135"
"core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableJoinRule_java","135"
"core.src.main.java.org.apache.calcite.materialize.LatticeSpace_java","135"
"core.src.main.java.org.apache.calcite.sql.SqlSnapshot_java","135"
"core.src.test.java.org.apache.calcite.test.SqlStatisticProviderTest_java","135"
"core.src.main.java.org.apache.calcite.rel.rules.ProjectJoinRemoveRule_java","133"
"core.src.test.java.org.apache.calcite.sql.validate.LexEscapeTest_java","133"
"core.src.main.java.org.apache.calcite.rex.RexCall_java","132"
"site._docs.adapter_md","131"
"core.src.main.java.org.apache.calcite.util.Util_java","131"
"elasticsearch.src.test.java.org.apache.calcite.adapter.elasticsearch.ScrollingTest_java","131"
"core.src.main.java.org.apache.calcite.util.Compatible_java","131"
"piglet.src.main.java.org.apache.calcite.piglet.PigRelToSqlConverter_java","128"
"site.develop.index_md","127"
"core.src.test.java.org.apache.calcite.plan.volcano.VolcanoPlannerTest_java","127"
"kafka.src.main.java.org.apache.calcite.adapter.kafka.KafkaTableFactory_java","127"
"core.src.main.java.org.apache.calcite.rel.core.Spool_java","127"
"core.src.main.java.org.apache.calcite.materialize.MutableNode_java","127"
"site._docs.algebra_md","126"
"core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableRepeatUnion_java","125"
"core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcSchema_java","124"
"core.src.test.java.org.apache.calcite.test.ReflectiveSchemaTest_java","123"
"core.src.main.java.org.apache.calcite.rel.rules.FilterProjectTransposeRule_java","123"
"core.src.test.java.org.apache.calcite.rel.rules.EnumerableLimitRuleTest_java","123"
"core.src.main.java.org.apache.calcite.util.BlackholeMap_java","122"
"kafka.src.main.java.org.apache.calcite.adapter.kafka.KafkaStreamTable_java","122"
"elasticsearch.src.main.java.org.apache.calcite.adapter.elasticsearch.ElasticsearchSchema_java","120"
"core.src.main.java.org.apache.calcite.sql.advise.SqlAdvisorGetHintsFunction2_java","120"
"core.src.main.java.org.apache.calcite.rex.RexBuilder_java","118"
"core.src.main.java.org.apache.calcite.rel.rules.AggregateExpandDistinctAggregatesRule_java","117"
"core.src.main.java.org.apache.calcite.adapter.enumerable.EnumUtils_java","117"
"core.src.main.java.org.apache.calcite.runtime.FlatLists_java","117"
"core.src.main.java.org.apache.calcite.interpreter.Bindables_java","116"
"core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableNestedLoopJoin_java","116"
"geode.src.test.java.org.apache.calcite.adapter.geode.rel.JsonLoader_java","116"
"core.src.main.java.org.apache.calcite.materialize.LatticeNode_java","116"
"kafka.pom_xml","114"
"core.src.main.java.org.apache.calcite.sql.SqlSplittableAggFunction_java","114"
"mongodb.src.test.java.org.apache.calcite.adapter.mongodb.MongoAdapterTest_java","113"
"kafka.src.test.java.org.apache.calcite.adapter.kafka.KafkaAdapterTest_java","113"
"core.src.main.java.org.apache.calcite.util.graph.AttributedDirectedGraph_java","113"
"core.src.test.java.org.apache.calcite.test.catalog.MockCatalogReaderDynamic_java","112"
"core.src.main.java.org.apache.calcite.sql.dialect.BigQuerySqlDialect_java","112"
"piglet.src.main.java.org.apache.calcite.piglet.PigUdfFinder_java","112"
"cassandra.src.test.java.org.apache.calcite.test.CassandraAdapterIT_java","111"
"core.src.test.java.org.apache.calcite.jdbc.JavaTypeFactoryTest_java","110"
"core.src.main.java.org.apache.calcite.rex.RexUnknownAs_java","110"
"core.src.main.java.org.apache.calcite.rel.core.Snapshot_java","110"
"site._docs.kafka_adapter_md","109"
"file.src.test.java.org.apache.calcite.adapter.file.SqlTest_java","108"
"core.src.main.java.org.apache.calcite.sql.dialect.SparkSqlDialect_java","108"
"plus.src.main.java.org.apache.calcite.chinook.ChinookAvaticaServer_java","108"
"core.src.test.java.org.apache.calcite.rex.RexSqlStandardConvertletTableTest_java","106"
"core.src.main.java.org.apache.calcite.rel.externalize.RelEnumTypes_java","106"
"elasticsearch.src.main.java.org.apache.calcite.adapter.elasticsearch.QueryBuilders_java","106"
"core.src.test.java.org.apache.calcite.sql.test.AbstractSqlTester_java","105"
"core.src.main.java.org.apache.calcite.rel.logical.LogicalRepeatUnion_java","105"
"core.src.main.java.org.apache.calcite.sql.SqlTypeNameSpec_java","104"
"core.src.main.java.org.apache.calcite.statistic.CachingSqlStatisticProvider_java","104"
"core.src.test.java.org.apache.calcite.runtime.DeterministicAutomatonTest_java","104"
"core.src.main.java.org.apache.calcite.sql.dialect.OracleSqlDialect_java","103"
"linq4j.src.main.java.org.apache.calcite.linq4j.ExtendedEnumerable_java","102"
"core.src.main.java.org.apache.calcite.sql.SqlUserDefinedTypeNameSpec_java","100"
"linq4j.src.main.java.org.apache.calcite.linq4j.tree.BinaryExpression_java","100"
"core.src.main.java.org.apache.calcite.sql.type.BasicSqlType_java","100"
"core.src.main.java.org.apache.calcite.sql.fun.OracleSqlOperatorTable_java","100"
"geode.src.test.java.org.apache.calcite.adapter.geode.rel.GeodeAdapterIT_java","99"
"core.src.main.java.org.apache.calcite.adapter.enumerable.EnumerableSemiJoinRule_java","98"
"core.src.test.java.org.apache.calcite.util.TestUtilTest_java","98"
"core.src.main.java.org.apache.calcite.sql.fun.SqlJsonTypeFunction_java","97"
"core.src.test.java.org.apache.calcite.util.SourceTest_java","97"
"server.src.main.java.org.apache.calcite.sql.ddl.SqlCreateFunction_java","97"
"linq4j.src.main.java.org.apache.calcite.linq4j.MemoryFactory_java","97"
"example.csv.src.test.java.org.apache.calcite.test.CsvTest_java","96"
"core.src.main.java.org.apache.calcite.util.Pair_java","96"
"core.src.main.java.org.apache.calcite.sql.fun.SqlLibrary_java","96"
"core.src.main.java.org.apache.calcite.sql.fun.SqlJsonDepthFunction_java","95"
"linq4j.src.test.java.org.apache.calcite.linq4j.test.BlockBuilderTest_java","95"
"core.src.main.java.org.apache.calcite.rel.logical.LogicalTableSpool_java","95"
"file.src.test.java.org.apache.calcite.adapter.file.FileReaderTest_java","95"
"core.src.main.java.org.apache.calcite.util.NameSet_java","95"
"core.src.test.java.org.apache.calcite.test.UdfTest_java","94"
"core.src.main.java.org.apache.calcite.sql.fun.SqlJsonLengthFunction_java","94"
"core.src.main.java.org.apache.calcite.rel.mutable.MutableSemiJoin_java","94"
"core.src.main.java.org.apache.calcite.adapter.enumerable.SequencedAdderAggregateLambdaFactory_java","94"
"core.src.main.java.org.apache.calcite.sql.fun.SqlJsonExistsFunction_java","92"
"kafka.src.main.java.org.apache.calcite.adapter.kafka.KafkaMessageEnumerator_java","92"
"piglet.src.main.java.org.apache.calcite.piglet.PigRelOpWalker_java","92"
"server.pom_xml","91"
"core.src.test.java.org.apache.calcite.util.TestUtil_java","91"
"core.src.test.java.org.apache.calcite.test.HierarchySchema_java","91"
"plus.src.test.java.org.apache.calcite.adapter.tpcds.TpcdsTest_java","90"
"linq4j.src.main.java.org.apache.calcite.linq4j.tree.ForEachStatement_java","90"
"elasticsearch.src.test.java.org.apache.calcite.test.ElasticsearchChecker_java","90"
"core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcToEnumerableConverter_java","89"
"appveyor_yml","89"
"linq4j.src.main.java.org.apache.calcite.linq4j.JoinType_java","89"
"linq4j.src.main.java.org.apache.calcite.linq4j.MemoryEnumerator_java","88"
"core.src.test.java.org.apache.calcite.sql.test.SqlRuntimeTester_java","88"
"babel.pom_xml","87"
"core.src.main.java.org.apache.calcite.rel.rules.FilterJoinRule_java","87"
"core.src.test.java.org.apache.calcite.test.RexImplicationCheckerTest_java","87"
"elasticsearch.src.main.java.org.apache.calcite.adapter.elasticsearch.ElasticsearchRel_java","87"
