Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
src.main.java.net.openhft.chronicle.queue.impl.single.SingleChronicleQueueExcerpts_java,3100,714,40,3,2,54,56,4,0,0,813,4,1,0,0,1,2,0,0,0,3,75,67,7,1,0
src.main.java.net.openhft.chronicle.queue.impl.single.SingleChronicleQueueStore_java,245,45,6,2,3,11,14,0,0,0,99,3,1,0,0,0,2,0,0,0,2,13,10,3,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.SingleChronicleQueue_java,907,183,29,3,17,60,77,2,2,0,371,6,1,0,0,0,3,2,0,0,3,34,31,1,1,1
src.main.java.net.openhft.chronicle.queue.impl.single.StoreComponentReferenceHandler_java,0,0,1,0,2,2,4,0,1,0,8,2,1,0,0,0,1,0,0,0,2,6,5,1,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.TSQueueLock_java,78,15,1,0,2,3,5,0,0,0,31,4,0,0,0,0,3,1,0,0,2,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.TableDirectoryListing_java,97,22,1,1,1,4,5,0,0,0,38,4,1,0,0,0,1,2,0,0,3,3,0,3,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.TableStoreWriteLock_java,46,8,2,0,2,3,5,0,0,0,6,4,0,0,0,0,3,1,0,0,2,3,0,3,0,0
src.main.java.net.openhft.chronicle.queue.impl.single.WriteLock_java,8,4,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.table.AbstractTSQueueLock_java,25,5,0,0,3,2,5,0,0,0,0,4,0,0,0,0,2,2,0,0,2,0,0,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.table.Metadata_java,11,4,0,0,6,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0
src.main.java.net.openhft.chronicle.queue.impl.table.ReadonlyTableStore_java,65,15,2,1,1,2,3,0,0,0,13,3,0,0,0,0,2,1,0,0,2,28,19,0,9,0
