Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTMultiStatement_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNestedExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNestedStoreExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewKeyValueObjectExpression_java,14,4,3,2,8,3,11,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewListInitExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewListLiteralExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewMapInitExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewMapLiteralExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewObjectExpression_java,11,3,3,2,5,3,8,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewSetInitExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTNewSetLiteralExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTPackageVersionExpression_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTParameter_java,27,9,3,2,12,8,20,89,0,0,12,3,0,0,0,1,0,1,1,0,3,3,3,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTPostfixExpression_java,11,3,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTPrefixExpression_java,11,3,3,2,5,3,8,89,0,0,15,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTProperty_java,14,4,3,2,11,5,16,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTReferenceExpression_java,27,8,4,2,7,4,11,90,0,0,27,4,0,0,0,1,0,1,2,0,3,3,3,0,0,0
