Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
src.main.org.apache.tools.ant.ExtensionPoint_java,28,4,1,1,2,4,6,0,0,0,2,3,1,0,0,0,1,1,0,0,3,0,0,0,0,0
src.main.org.apache.tools.ant.FileScanner_java,74,14,1,0,3,0,3,0,0,0,2,3,0,0,0,0,2,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.IntrospectionHelper_java,1335,224,4,4,7,23,30,0,0,0,32,16,1,0,0,3,5,7,0,0,4,44,44,0,0,0
src.main.org.apache.tools.ant.Location_java,114,13,1,2,22,1,23,0,0,0,2,4,1,0,0,0,3,0,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.MagicNames_java,181,1,3,1,32,1,33,0,0,0,73,6,0,0,0,0,6,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.Main_java,950,138,9,3,6,26,32,7,0,0,76,18,1,1,0,5,5,4,2,0,6,109,104,0,0,5
src.main.org.apache.tools.ant.NoBannerLogger_java,53,7,1,1,2,3,5,0,0,0,2,3,0,0,0,0,1,2,0,0,2,4,4,0,0,0
src.main.org.apache.tools.ant.PathTokenizer_java,93,14,1,0,2,1,3,0,0,0,2,4,1,0,0,0,3,0,0,0,2,2,2,0,0,0
src.main.org.apache.tools.ant.ProjectComponent_java,102,12,1,1,339,2,341,0,0,0,2,11,1,0,0,0,9,1,0,0,3,11,11,0,0,0
src.main.org.apache.tools.ant.ProjectHelperRepository_java,185,28,3,1,5,6,11,1,0,0,15,7,1,0,0,1,4,1,0,0,4,14,14,0,0,0
src.main.org.apache.tools.ant.ProjectHelper_java,477,63,3,3,24,16,40,0,0,0,4,12,1,0,0,2,6,3,0,0,4,26,23,3,0,0
src.main.org.apache.tools.ant.Project_java,1684,211,6,5,387,30,417,12,0,0,70,25,1,1,1,3,11,7,2,1,6,85,77,8,0,0
src.main.org.apache.tools.ant.PropertyHelper_java,746,101,3,4,23,8,31,0,0,0,102,10,1,0,0,3,5,1,0,0,4,49,49,0,0,0
src.main.org.apache.tools.ant.RuntimeConfigurable_java,450,73,3,3,12,13,25,0,0,0,18,10,1,0,0,3,4,2,0,0,4,16,16,0,0,0
src.main.org.apache.tools.ant.SubBuildListener_java,19,2,1,1,5,2,7,0,0,0,2,4,0,0,0,0,2,2,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.Target_java,362,46,1,2,23,13,36,0,0,0,2,13,1,0,0,0,6,6,0,0,3,3,3,0,0,0
src.main.org.apache.tools.ant.TaskAdapter_java,110,11,1,1,4,8,12,0,0,0,2,5,1,0,0,0,2,2,0,0,3,2,2,0,0,0
src.main.org.apache.tools.ant.TaskConfigurationChecker_java,51,7,3,1,0,3,3,13,0,0,8,4,0,0,0,3,0,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.TaskContainer_java,13,1,1,1,13,1,14,0,0,0,2,3,0,0,0,0,2,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.Task_java,319,39,1,1,241,8,249,0,0,0,2,10,1,0,0,0,7,2,0,0,3,34,34,0,0,0
src.main.org.apache.tools.ant.TypeAdapter_java,30,5,1,1,7,1,8,0,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.UnknownElement_java,505,85,3,4,21,12,33,0,0,0,36,13,1,0,0,3,6,3,0,0,4,14,13,1,0,0
src.main.org.apache.tools.ant.UnsupportedAttributeException_java,24,2,1,2,2,1,3,0,0,0,2,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.UnsupportedElementException_java,24,2,1,2,1,1,2,0,0,0,2,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.XmlLogger_java,354,41,2,1,0,12,12,0,0,0,5,3,0,0,0,0,1,2,0,0,2,9,7,1,1,0
src.main.org.apache.tools.ant.attribute.AttributeNamespace_java,7,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.org.apache.tools.ant.attribute.BaseIfAttribute_java,37,4,1,1,3,5,8,0,0,0,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.attribute.EnableAttribute_java,13,1,1,1,2,1,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.attribute.IfBlankAttribute_java,28,1,1,3,0,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.attribute.IfSetAttribute_java,28,1,1,3,0,4,4,0,0,0,2,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.attribute.IfTrueAttribute_java,28,1,1,3,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.dispatch.DispatchTask_java,27,3,1,1,1,2,3,0,0,0,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.dispatch.DispatchUtils_java,85,15,3,2,3,4,7,0,0,0,6,6,1,0,0,2,1,0,2,0,4,6,6,0,0,0
src.main.org.apache.tools.ant.dispatch.Dispatchable_java,10,1,1,0,3,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.filters.BaseFilterReader_java,128,19,3,1,19,2,21,0,0,0,6,4,1,0,0,2,0,1,0,0,3,4,4,0,0,0
src.main.org.apache.tools.ant.filters.BaseParamFilterReader_java,38,4,1,3,14,3,17,0,0,0,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.filters.ChainableReader_java,11,1,1,1,22,0,22,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.filters.ClassConstants_java,90,12,2,0,1,3,4,0,0,0,6,1,0,0,0,0,1,0,0,0,1,3,3,0,0,0
src.main.org.apache.tools.ant.filters.ConcatFilter_java,137,24,3,1,0,5,5,0,0,0,38,5,0,0,0,3,1,1,0,0,3,2,2,0,0,0
src.main.org.apache.tools.ant.filters.EscapeUnicode_java,65,9,1,1,1,4,5,0,0,0,2,2,0,0,0,0,1,1,0,0,2,3,3,0,0,0
src.main.org.apache.tools.ant.filters.ExpandProperties_java,71,10,1,0,1,8,9,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.filters.FixCrLfFilter_java,1200,233,4,3,1,5,6,0,0,0,48,3,0,0,0,2,1,0,0,0,2,27,27,0,0,0
src.main.org.apache.tools.ant.filters.HeadFilter_java,164,23,3,1,1,5,6,0,0,0,30,5,0,0,0,3,1,1,0,0,3,4,4,0,0,0
src.main.org.apache.tools.ant.filters.LineContainsRegExp_java,164,25,1,1,2,9,11,0,0,0,2,3,0,0,0,0,1,2,0,0,2,8,8,0,0,0
src.main.org.apache.tools.ant.filters.LineContains_java,209,30,1,1,1,5,6,0,0,0,2,2,0,0,0,0,1,1,0,0,2,8,8,0,0,0
src.main.org.apache.tools.ant.filters.Native2AsciiFilter_java,17,2,1,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.org.apache.tools.ant.filters.PrefixLines_java,105,16,1,1,1,4,5,0,0,0,2,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.filters.ReplaceTokens_java,330,45,1,1,1,8,9,0,0,0,2,3,0,0,0,0,1,2,0,0,2,7,7,0,0,0
src.main.org.apache.tools.ant.filters.SortFilter_java,184,25,1,1,0,5,5,0,0,0,2,2,0,0,0,0,1,1,0,0,2,7,7,0,0,0
src.main.org.apache.tools.ant.filters.StringInputStream_java,20,2,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.org.apache.tools.ant.filters.StripJavaComments_java,94,16,3,0,1,2,3,0,0,0,74,4,0,0,0,3,1,0,0,0,2,3,3,0,0,0
src.main.org.apache.tools.ant.filters.StripLineBreaks_java,95,14,1,1,1,4,5,0,0,0,2,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.filters.StripLineComments_java,186,27,1,1,1,4,5,0,0,0,2,2,0,0,0,0,1,1,0,0,2,6,6,0,0,0
src.main.org.apache.tools.ant.filters.SuffixLines_java,113,18,1,1,1,4,5,0,0,0,2,2,0,0,0,0,1,1,0,0,2,2,2,0,0,0
src.main.org.apache.tools.ant.filters.TabsToSpaces_java,100,14,3,1,1,4,5,0,0,0,18,5,0,0,0,3,1,1,0,0,3,2,2,0,0,0
src.main.org.apache.tools.ant.filters.TailFilter_java,178,28,1,1,1,5,6,0,0,0,2,2,0,0,0,0,1,1,0,0,2,4,4,0,0,0
src.main.org.apache.tools.ant.filters.TokenFilter_java,885,134,3,5,4,14,18,0,0,0,22,6,0,0,0,2,1,3,0,0,3,13,13,0,0,0
src.main.org.apache.tools.ant.filters.UniqFilter_java,14,2,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.org.apache.tools.ant.filters.util.ChainReaderHelper_java,274,37,1,3,7,11,18,0,0,0,2,2,1,0,0,0,1,0,0,0,2,11,8,0,3,0
src.main.org.apache.tools.ant.filters.util.JavaClassHelper_java,29,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
src.main.org.apache.tools.ant.helper.AntXMLContext_java,325,39,1,2,1,6,7,0,0,0,2,2,1,0,0,0,1,0,0,0,2,6,6,0,0,0
src.main.org.apache.tools.ant.helper.DefaultExecutor_java,35,5,1,1,1,4,5,0,0,0,2,3,1,0,0,0,1,1,0,0,3,1,1,0,0,0
src.main.org.apache.tools.ant.helper.IgnoreDependenciesExecutor_java,40,6,1,1,0,5,5,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
src.main.org.apache.tools.ant.helper.ProjectHelper2_java,1497,222,5,4,2,18,20,2,0,0,76,11,1,0,0,4,2,4,0,0,4,27,26,0,0,1
src.main.org.apache.tools.ant.helper.ProjectHelperImpl_java,1257,139,5,3,1,15,16,3,0,0,59,10,1,0,0,2,2,4,1,0,5,52,52,0,0,0
src.main.org.apache.tools.ant.helper.SingleCheckExecutor_java,18,2,1,0,2,3,5,0,0,0,2,2,1,0,0,0,1,0,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.input.DefaultInputHandler_java,93,14,1,1,5,5,10,0,0,0,2,6,1,0,0,0,2,3,0,0,3,5,5,0,0,0
src.main.org.apache.tools.ant.input.GreedyInputHandler_java,49,4,1,1,1,5,6,0,0,0,2,3,0,0,0,0,2,1,0,0,2,8,6,2,0,0
src.main.org.apache.tools.ant.input.InputHandler_java,12,1,1,0,5,2,7,0,0,0,2,3,0,0,0,0,2,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.input.InputRequest_java,63,8,1,0,7,0,7,0,0,0,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.input.MultipleChoiceInputRequest_java,38,5,1,1,2,1,3,0,0,0,2,2,0,0,0,0,1,1,0,0,2,3,3,0,0,0
src.main.org.apache.tools.ant.input.PropertyFileInputHandler_java,50,7,1,2,1,3,4,0,0,0,2,3,0,0,0,0,2,1,0,0,2,3,3,0,0,0
src.main.org.apache.tools.ant.input.SecureInputHandler_java,28,4,1,1,1,3,4,0,0,0,2,3,0,0,0,0,2,1,0,0,2,4,3,0,0,1
src.main.org.apache.tools.ant.launch.AntMain_java,14,1,1,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.org.apache.tools.ant.launch.LaunchException_java,14,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src.main.org.apache.tools.ant.launch.Launcher_java,309,44,1,1,3,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,21,0,1,1
src.main.org.apache.tools.ant.launch.Locator_java,322,45,2,1,7,0,7,0,0,0,53,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
src.main.org.apache.tools.ant.listener.AnsiColorLogger_java,103,16,1,1,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,6,6,0,0,0
src.main.org.apache.tools.ant.listener.BigProjectLogger_java,117,15,1,3,0,7,7,0,0,0,2,3,0,0,0,0,1,2,0,0,2,2,2,0,0,0
src.main.org.apache.tools.ant.listener.CommonsLoggingListener_java,244,43,1,2,0,7,7,0,0,0,2,2,0,0,0,0,1,1,0,0,2,21,11,10,0,0
src.main.org.apache.tools.ant.listener.Log4jListener_java,109,18,1,2,0,5,5,0,0,0,2,1,0,0,0,0,1,0,0,0,1,4,4,0,0,0
src.main.org.apache.tools.ant.listener.MailLogger_java,399,76,3,2,0,12,12,0,0,0,34,7,0,1,0,2,1,1,2,0,5,2,2,0,0,0
src.main.org.apache.tools.ant.listener.ProfileLogger_java,63,7,1,1,0,4,4,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.listener.SilentLogger_java,21,7,1,1,1,2,3,0,0,0,2,3,1,0,0,0,1,1,0,0,3,1,1,0,0,0
src.main.org.apache.tools.ant.listener.SimpleBigProjectLogger_java,19,2,1,1,1,3,4,0,0,0,2,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.listener.TimestampedLogger_java,23,2,1,1,1,1,2,0,0,0,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.loader.AntClassLoader2_java,13,1,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
src.main.org.apache.tools.ant.loader.AntClassLoader5_java,18,1,1,1,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
src.main.org.apache.tools.ant.property.GetProperty_java,12,1,1,0,5,0,5,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.property.LocalProperties_java,86,11,1,1,5,4,9,0,0,0,2,3,1,0,0,0,1,1,0,0,3,0,0,0,0,0
src.main.org.apache.tools.ant.property.LocalPropertyStack_java,107,16,1,0,1,2,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.property.NullReturn_java,21,2,1,1,2,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.property.ParseNextProperty_java,18,2,1,0,2,1,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.property.ParseProperties_java,110,19,1,1,3,4,7,0,0,0,2,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.property.PropertyExpander_java,14,1,1,1,2,2,4,0,0,0,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
src.main.org.apache.tools.ant.property.ResolvePropertyMap_java,87,10,1,1,2,4,6,0,0,0,2,2,1,0,0,0,1,0,0,0,2,2,2,0,0,0
src.main.org.apache.tools.ant.taskdefs.AbstractCvsTask_java,609,88,3,2,5,11,16,0,0,0,6,11,0,1,0,2,3,3,2,0,5,10,10,0,0,0
src.main.org.apache.tools.ant.taskdefs.AbstractJarSignerTask_java,382,48,6,3,2,15,17,0,0,0,90,6,0,0,0,0,3,3,0,0,2,8,8,0,0,0
src.main.org.apache.tools.ant.taskdefs.AntStructure_java,504,73,4,1,0,8,8,1,0,0,46,3,0,0,0,1,2,0,0,0,2,14,14,0,0,0
src.main.org.apache.tools.ant.taskdefs.Ant_java,626,87,3,1,3,14,17,19,0,0,6,8,0,0,0,3,3,1,1,0,4,10,10,0,0,0
src.main.org.apache.tools.ant.taskdefs.AntlibDefinition_java,43,6,1,1,8,3,11,0,0,0,2,4,1,0,0,0,1,2,0,0,3,1,1,0,0,0
src.main.org.apache.tools.ant.taskdefs.Antlib_java,110,14,1,2,1,11,12,0,0,0,2,5,1,0,0,0,2,2,0,0,3,2,2,0,0,0
src.main.org.apache.tools.ant.taskdefs.AttributeNamespaceDef_java,19,1,1,2,0,6,6,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.taskdefs.AugmentReference_java,65,11,2,1,0,6,6,0,0,0,7,2,0,0,0,0,1,1,0,0,2,4,3,1,0,0
src.main.org.apache.tools.ant.taskdefs.Available_java,405,68,3,1,1,11,12,0,0,0,60,8,0,0,0,3,4,1,0,0,3,10,10,0,0,0
src.main.org.apache.tools.ant.taskdefs.BUnzip2_java,67,7,1,1,0,7,7,0,0,0,2,5,0,0,0,0,3,2,0,0,2,2,2,0,0,0
src.main.org.apache.tools.ant.taskdefs.BZip2_java,35,2,1,1,0,5,5,0,0,0,2,2,0,0,0,0,2,0,0,0,1,3,2,1,0,0
src.main.org.apache.tools.ant.taskdefs.Basename_java,54,9,1,1,0,4,4,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
src.main.org.apache.tools.ant.taskdefs.BindTargets_java,40,9,1,1,0,6,6,0,0,0,2,2,0,0,0,0,1,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.taskdefs.BuildNumber_java,101,9,1,1,0,5,5,0,0,0,2,2,0,0,0,0,2,0,0,0,1,4,4,0,0,0
src.main.org.apache.tools.ant.taskdefs.CVSPass_java,98,12,1,1,0,4,4,0,0,0,2,2,0,0,0,0,2,0,0,0,1,2,2,0,0,0
src.main.org.apache.tools.ant.taskdefs.CallTarget_java,175,26,2,1,0,8,8,0,0,0,5,3,0,0,0,0,2,1,0,0,2,8,8,0,0,0
src.main.org.apache.tools.ant.taskdefs.Checksum_java,575,79,3,2,1,16,17,19,0,0,6,11,0,0,0,3,5,2,1,0,4,16,13,1,0,2
src.main.org.apache.tools.ant.taskdefs.Chmod_java,186,23,1,1,0,12,12,0,0,0,2,7,0,0,0,0,3,4,0,0,2,2,2,0,0,0
src.main.org.apache.tools.ant.taskdefs.Classloader_java,135,23,2,2,0,9,9,0,0,0,4,4,0,0,0,0,3,1,0,0,2,8,7,1,0,0
src.main.org.apache.tools.ant.taskdefs.CloseResources_java,22,4,1,1,0,7,7,0,0,0,2,5,0,0,0,0,4,1,0,0,2,1,1,0,0,0
src.main.org.apache.tools.ant.taskdefs.CommandLauncherTask_java,27,6,1,1,0,4,4,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
src.main.org.apache.tools.ant.taskdefs.Componentdef_java,13,1,1,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
src.main.org.apache.tools.ant.taskdefs.Concat_java,1038,177,1,2,0,28,28,0,0,0,2,6,0,0,0,0,4,2,0,0,2,16,13,3,0,0
