Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
core.src.main.java.org.apache.calcite.adapter.enumerable.RexImpTable_java,2925,672,40,6,16,67,83,29,0,0,642,29,1,2,0,1,6,19,0,0,5,63,63,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.RexToLixTranslator_java,874,258,7,5,27,49,76,2,0,0,218,17,1,1,0,0,7,8,0,0,4,40,37,2,1,0
core.src.main.java.org.apache.calcite.adapter.enumerable.SourceSorter_java,26,4,2,2,1,5,6,0,0,0,77,2,0,0,0,0,1,1,0,0,2,3,3,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.StrictAggImplementor_java,121,25,0,1,2,23,25,0,0,0,0,7,1,0,0,0,1,5,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.StrictWinAggImplementor_java,39,11,0,1,1,11,12,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,4,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.WinAggAddContext_java,13,1,0,0,4,3,7,0,0,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.WinAggContext_java,5,0,0,1,4,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.WinAggFrameContext_java,35,6,0,1,5,1,6,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.WinAggFrameResultContext_java,37,5,0,1,5,4,9,0,0,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.WinAggImplementor_java,30,1,0,0,6,1,7,0,0,0,0,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.WinAggResetContext_java,5,0,0,1,2,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.WinAggResultContext_java,16,2,0,0,5,4,9,0,0,0,0,5,0,0,0,0,2,3,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.impl.AggAddContextImpl_java,11,2,0,2,2,4,6,0,0,0,0,3,1,0,0,0,1,1,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.impl.AggResetContextImpl_java,21,3,0,1,2,5,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.impl.AggResultContextImpl_java,30,4,0,1,3,7,10,0,0,0,0,3,1,0,0,0,1,1,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.impl.WinAggAddContextImpl_java,17,4,0,1,1,8,9,0,0,0,0,3,1,0,0,0,1,1,0,0,3,3,3,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.impl.WinAggResetContextImpl_java,49,7,0,2,1,4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.impl.WinAggResultContextImpl_java,57,15,0,2,2,9,11,0,0,0,0,4,1,0,0,0,1,2,0,0,3,3,3,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.impl.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.enumerable.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.java.AbstractQueryableTable_java,16,3,0,1,19,5,24,0,0,0,0,5,1,0,0,0,2,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.java.Array_java,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.java.JavaTypeFactory_java,26,5,0,0,59,2,61,0,0,0,0,5,0,0,0,0,3,2,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.java.Map_java,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.java.ReflectiveSchema_java,418,68,0,3,2,34,36,0,0,0,0,10,1,0,0,0,4,5,0,0,3,12,12,0,0,0
core.src.main.java.org.apache.calcite.adapter.java.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcCatalogSchema_java,83,10,1,2,1,13,14,0,0,0,147,5,1,0,0,0,2,2,0,0,3,3,3,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcConvention_java,26,4,0,2,9,9,18,0,0,0,0,3,1,0,0,0,0,2,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcImplementor_java,18,3,0,1,5,8,13,0,0,0,0,5,1,0,0,0,2,2,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcQueryProvider_java,11,2,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcRel_java,6,1,0,1,5,2,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcRules_java,1269,232,6,6,2,68,70,6,1,0,179,20,1,1,0,2,2,13,1,0,6,22,22,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcSchema_java,378,62,2,5,10,24,34,0,0,0,124,7,1,0,0,0,2,4,0,0,3,14,14,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcTableScan_java,17,3,1,2,2,11,13,0,0,0,6,3,1,0,0,0,1,1,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcTable_java,121,21,1,3,6,41,47,0,0,0,31,7,1,0,0,0,4,2,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcToEnumerableConverterRule_java,15,2,1,1,1,8,9,0,0,0,2,2,1,0,0,0,0,1,0,0,2,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcToEnumerableConverter_java,149,33,5,1,2,39,41,1,0,0,89,13,1,0,0,1,3,8,0,0,4,19,19,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.JdbcUtils_java,300,45,0,2,2,6,8,0,0,0,0,2,1,0,0,0,1,0,0,0,2,4,4,0,0,0
core.src.main.java.org.apache.calcite.adapter.jdbc.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.adapter.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.config.CalciteConnectionConfigImpl_java,97,28,4,2,4,11,15,2,0,0,57,6,1,0,0,0,4,1,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.config.CalciteConnectionConfig_java,105,25,3,0,36,4,40,2,0,0,6,3,0,0,0,1,1,1,0,0,3,0,0,0,0,0
core.src.main.java.org.apache.calcite.config.CalciteConnectionProperty_java,0,0,4,0,7,5,12,2,0,0,24,5,1,0,0,1,3,0,0,0,3,2,2,0,0,0
core.src.main.java.org.apache.calcite.config.CalciteSystemProperty_java,193,12,6,1,41,0,41,1,0,0,502,5,0,0,0,0,5,0,0,0,1,2,2,0,0,0
core.src.main.java.org.apache.calcite.config.Lex_java,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.org.apache.calcite.config.NullCollation_java,0,0,0,0,12,0,12,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
core.src.main.java.org.apache.calcite.config.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
