Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
core.src.main.java.hudson.cli.ListJobsCommand_java,36,6,1,2,0,8,8,0,0,0,2,3,0,0,0,0,2,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.ListPluginsCommand_java,51,9,1,2,0,7,7,0,0,0,2,4,0,0,0,0,3,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.OfflineNodeCommand_java,43,7,0,2,0,7,7,0,0,0,0,3,0,0,0,0,2,1,0,0,2,3,2,0,0,1
core.src.main.java.hudson.cli.OnlineNodeCommand_java,34,5,3,1,0,4,4,0,0,0,20,3,0,0,0,1,2,0,0,0,2,4,3,0,0,1
core.src.main.java.hudson.cli.QuietDownCommand_java,17,2,1,2,0,3,3,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,1,0,0,1
core.src.main.java.hudson.cli.ReloadConfigurationCommand_java,34,6,0,1,0,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.cli.ReloadJobCommand_java,48,8,2,1,0,8,8,0,0,0,4,5,0,0,0,0,3,2,0,0,2,4,3,0,0,1
core.src.main.java.hudson.cli.RemoveJobFromViewCommand_java,19,4,0,1,0,6,6,0,0,0,0,4,0,0,0,0,3,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.RunRangeCommand_java,13,2,0,2,2,4,6,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,1
core.src.main.java.hudson.cli.SessionIdCommand_java,13,2,0,1,0,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.SetBuildDescriptionCommand_java,18,4,2,2,0,4,4,0,0,0,8,2,0,0,0,0,2,0,0,0,1,2,1,0,0,1
core.src.main.java.hudson.cli.SetBuildDisplayNameCommand_java,21,4,0,2,0,4,4,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,1,0,0,1
core.src.main.java.hudson.cli.UpdateJobCommand_java,13,2,0,2,0,3,3,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.UpdateNodeCommand_java,14,2,0,2,0,4,4,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.UpdateViewCommand_java,14,2,0,1,0,3,3,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.VersionCommand_java,13,2,0,1,0,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.WaitNodeOfflineCommand_java,15,2,0,2,0,4,4,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.WaitNodeOnlineCommand_java,15,2,0,2,0,4,4,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1
core.src.main.java.hudson.cli.WhoAmICommand_java,18,3,0,1,1,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.declarative.CLIMethod_java,0,0,0,0,5,2,7,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.declarative.CLIRegisterer_java,166,30,1,1,0,16,16,0,0,0,4,5,0,0,0,0,3,2,0,0,2,10,10,0,0,0
core.src.main.java.hudson.cli.declarative.CLIResolver_java,0,0,0,0,9,1,10,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.declarative.MethodBinder_java,131,32,0,1,1,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
core.src.main.java.hudson.cli.declarative.OptionHandlerExtension_java,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.declarative.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.AbstractItemOptionHandler_java,12,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.AbstractProjectOptionHandler_java,15,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.GenericItemOptionHandler_java,41,7,0,1,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.JobOptionHandler_java,15,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.NodeOptionHandler_java,20,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.ParameterizedJobOptionHandler_java,14,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.TopLevelItemOptionHandler_java,15,3,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.ViewOptionHandler_java,47,8,2,0,1,5,6,0,0,0,4,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
core.src.main.java.hudson.cli.handlers.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.cli.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.console.AnnotatedLargeText_java,96,16,5,1,7,5,12,6,0,0,16,5,1,0,0,2,2,0,0,0,3,5,4,0,0,1
core.src.main.java.hudson.console.ConsoleAnnotationDescriptor_java,45,9,1,1,8,5,13,0,0,0,2,5,1,0,0,0,3,1,0,0,3,3,3,0,0,0
core.src.main.java.hudson.console.ConsoleAnnotationOutputStream_java,124,21,0,1,1,4,5,0,0,0,0,2,1,0,0,0,1,0,0,0,2,1,1,0,0,0
core.src.main.java.hudson.console.ConsoleAnnotatorFactory_java,49,9,0,1,3,5,8,0,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,0
core.src.main.java.hudson.console.ConsoleAnnotator_java,104,24,2,2,11,2,13,0,0,0,6,2,1,0,0,0,1,0,0,0,2,4,4,0,0,0
core.src.main.java.hudson.console.ConsoleLogFilter_java,45,6,2,1,4,9,13,0,0,0,5,6,1,0,0,0,5,0,0,0,2,4,4,0,0,0
core.src.main.java.hudson.console.ConsoleNote_java,183,30,6,2,13,12,25,7,0,0,28,10,1,0,0,2,5,2,0,0,4,9,5,0,3,1
core.src.main.java.hudson.console.ExpandableDetailsNote_java,37,5,0,1,0,6,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.console.HyperlinkNote_java,59,9,1,2,3,6,9,0,0,0,2,5,1,0,0,0,3,1,0,0,3,3,3,0,0,0
core.src.main.java.hudson.console.LineTransformationOutputStream_java,86,19,1,1,3,1,4,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,2,0,0,0
core.src.main.java.hudson.console.ModelHyperlinkNote_java,57,13,4,2,8,175,183,0,0,0,15,6,1,1,0,0,4,0,0,0,3,2,2,0,0,0
core.src.main.java.hudson.console.PlainTextConsoleOutputStream_java,34,4,0,2,3,2,5,0,0,0,0,3,1,0,0,0,2,0,0,0,2,0,0,0,0,0
core.src.main.java.hudson.console.UrlAnnotator_java,51,7,0,1,0,5,5,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0
core.src.main.java.hudson.console.package-info_java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.diagnosis.HudsonHomeDiskUsageChecker_java,25,3,1,2,0,4,4,0,0,0,4,2,0,0,0,0,2,0,0,0,1,5,3,0,2,0
core.src.main.java.hudson.diagnosis.HudsonHomeDiskUsageMonitor_java,101,18,0,2,1,5,6,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0
core.src.main.java.hudson.diagnosis.MemoryUsageMonitor_java,100,17,5,2,0,6,6,0,0,0,10,5,0,0,0,0,4,1,0,0,2,7,7,0,0,0
core.src.main.java.hudson.diagnosis.NullIdDescriptorMonitor_java,37,6,1,1,0,7,7,0,0,0,2,2,0,0,0,0,2,0,0,0,1,2,2,0,0,0
core.src.main.java.hudson.diagnosis.OldDataMonitor_java,441,89,8,4,10,17,27,2,0,0,36,39,1,6,1,11,4,0,17,0,5,14,14,0,0,0
core.src.main.java.hudson.diagnosis.ReverseProxySetupMonitor_java,57,10,3,1,1,7,8,0,0,0,40,4,0,0,0,0,3,1,0,0,2,1,1,0,0,0
core.src.main.java.hudson.diagnosis.TooManyJobsButNoView_java,33,6,2,2,0,5,5,0,0,0,17,4,0,0,0,0,3,1,0,0,2,0,0,0,0,0
core.src.main.java.hudson.fsp.WorkspaceSnapshotSCM_java,102,18,2,2,0,20,20,0,0,0,4,4,0,0,0,0,0,4,0,0,1,6,4,0,2,0
core.src.main.java.hudson.init.InitMilestone_java,0,0,4,0,30,0,30,0,2,0,46,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.init.InitReactorListener_java,6,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
core.src.main.java.hudson.init.InitStrategy_java,98,20,1,2,2,4,6,0,0,0,2,4,1,0,0,0,3,0,0,0,2,3,3,0,0,0
core.src.main.java.hudson.init.InitializerFinder_java,30,8,0,2,1,3,4,0,0,0,0,3,1,0,0,0,1,1,0,0,3,0,0,0,0,0
core.src.main.java.hudson.init.Initializer_java,0,0,1,0,28,2,30,0,0,0,2,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.init.TaskMethodFinder_java,201,41,1,1,3,2,5,0,0,0,2,6,1,0,0,0,3,2,0,0,3,2,2,0,0,0
core.src.main.java.hudson.init.TermMilestone_java,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
core.src.main.java.hudson.init.TerminatorFinder_java,29,7,0,2,1,3,4,0,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0
core.src.main.java.hudson.init.Terminator_java,0,0,0,0,4,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
