Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJExpressionPointcut_java,534,100,2,2,14,24,38,0,0,0,9,1,0,0,0,0,0,1,0,0,1,15,15,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJMethodBeforeAdvice_java,20,4,0,2,2,5,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJPointcutAdvisor_java,61,12,1,0,2,7,9,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJPrecedenceInformation_java,24,4,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJProxyUtils_java,37,6,0,1,2,6,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.AspectJWeaverMessageHandler_java,54,15,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.DeclareParentsAdvisor_java,56,8,0,0,2,8,10,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.InstantiationModelAwarePointcutAdvisor_java,16,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.MethodInvocationProceedingJoinPoint_java,307,75,0,2,2,8,10,0,0,0,0,3,0,0,0,0,0,3,0,0,1,4,3,1,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.RuntimeTestWalker_java,299,56,0,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
spring-aop.src.main.java.org.springframework.aop.aspectj.SimpleAspectInstanceFactory_java,57,6,0,1,2,6,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
