"FileName","TargetIssueFreq","TargetCommitFreq","TargetChurn","ChangeFreq","ChangeChurn","Clique","Crossing","isCenter","ModularityViolation","PackageCycle","UnhealthyInheritance","UnstableInterface","isUnstableInterface"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTPattern_java","0","0","0","3","31","0","0","false","0","0","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTStatementExecuted_java","0","0","0","3","14","0","0","false","1","0","1","1","false"
"pmd-cpp.src.main.java.net.sourceforge.pmd.lang.cpp.CppParser_java","0","0","0","2","59","0","0","false","0","0","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTSwitchStatement_java","1","1","21","1","21","0","0","false","0","0","1","0","false"
"pmd-jsp.src.main.java.net.sourceforge.pmd.lang.jsp.JspParser_java","0","0","0","13","45","0","0","false","4","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.performance.StringToStringRule_java","1","1","2","3","9","0","0","false","0","0","1","0","false"
"pmd-visualforce.src.main.java.net.sourceforge.pmd.lang.vf.ast.ASTContent_java","0","0","0","4","21","0","0","false","1","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.ast.ASTFormalParameters_java","0","0","0","18","126","1","3","false","6","4","1","4","false"
"pmd-core.src.main.java.net.sourceforge.pmd.RuleChain_java","0","0","0","1","16","0","0","false","0","2","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.rule.performance.ConsecutiveLiteralAppendsRule_java","0","0","0","4","104","0","1","false","1","0","7","1","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserClassMethods_java","0","0","0","3","14","0","0","false","1","0","1","1","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.symboltable.Search_java","0","0","0","0","0","0","0","false","0","0","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.properties.constraints.NumericConstraints_java","0","0","0","1","21","0","0","false","0","0","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTTermAscribe_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-core.src.main.java.net.sourceforge.pmd.util.filter.Filter_java","0","0","0","2","21","0","0","false","0","0","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.cpd.Tokenizer_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTInit_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-core.src.main.java.net.sourceforge.pmd.annotation.Experimental_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-scala.src.main.java.net.sourceforge.pmd.lang.scala.ast.ASTTypeApply_java","0","0","0","5","26","0","1","false","1","0","0","2","false"
"pmd-core.src.main.java.net.sourceforge.pmd.properties.constraints.PropertyConstraint_java","0","0","0","1","74","0","0","false","0","0","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.util.viewer.model.ViewerModelListener_java","0","0","0","0","0","0","0","false","0","0","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.rule.AbstractApexUnitTestRule_java","0","0","0","1","2","0","0","false","0","0","0","0","false"
"pmd-java.src.main.java.net.sourceforge.pmd.lang.java.metrics.impl.AbstractJavaClassMetric_java","0","0","0","1","4","0","0","false","0","1","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.rule.design.CognitiveComplexityRule_java","0","0","0","4","139","0","0","false","0","0","2","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.lang.metrics.BasicProjectMemoizer_java","0","0","0","2","69","0","0","false","0","1","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.benchmark.Benchmarker_java","1","1","3","3","16","0","0","false","0","1","0","0","false"
"pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.rule.design.TooManyFieldsRule_java","0","0","0","1","38","0","0","false","0","0","1","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.cache.AnalysisResult_java","1","1","5","4","19","0","0","false","0","1","0","0","false"
"pmd-core.src.main.java.net.sourceforge.pmd.util.filter.AbstractDelegateFilter_java","0","0","0","2","48","0","0","false","0","0","0","0","false"
"pmd-vm.src.main.java.net.sourceforge.pmd.lang.vm.ast.ASTDirective_java","0","0","0","6","104","0","0","false","2","0","1","0","false"
