File Name,Project Name,Package Name,Type Name,Method Name,Code Smell
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,stop,Empty catch clause
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,stop,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Complex Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Long Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,createServerSocket,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,createServerSocket,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,createServerSocket,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,create,Long Parameter List
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Complex Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,readOnce,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,processWrite,Long Identifier
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Complex Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,run,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ConnectionTableNIO,disable,Empty catch clause
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ReadHandler,create,Long Parameter List
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ReadHandler,run,Complex Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ReadHandler,run,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,ReadHandler,readOnce,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,WriteHandler,processWrite,Long Identifier
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,WriteHandler,run,Complex Method
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,WriteHandler,run,Long Statement
JGroups/src/org/jgroups/blocks/ConnectionTableNIO.java,JGroups,org.jgroups.blocks,SelectorWriteHandler,disable,Empty catch clause
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,TCPConnectionMap,Long Parameter List
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,TCPConnectionMap,Long Parameter List
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,TCPConnectionMap,Long Statement
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,TCPConnectionMap,Long Parameter List
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,send,Complex Method
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,stop,Empty catch clause
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,run,Complex Method
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,TCPConnection,Long Statement
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,readPeerAddress,Long Statement
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,readPeerAddress,Long Statement
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,run,Empty catch clause
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,run,Empty catch clause
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,toString,Long Statement
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,toString,Magic Number
JGroups/src/org/jgroups/blocks/TCPConnectionMap.java,JGroups,org.jgroups.blocks,TCPConnectionMap,isOpen,Long Statement
