entity,coupled,cochanges
src/org/jgroups/util/TimeScheduler.java,src/org/jgroups/util/TimeScheduler2.java,3
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/blocks/ConnectionMapTest.java,3
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/tests/ConnectionMapUnitTest.java,4
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/tests/LargeMergeTest.java,3
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/tests/MergeTest2.java,3
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/tests/MergeTest3.java,3
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/tests/RSVPTest.java,3
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/tests/SizeTest.java,4
src/org/jgroups/util/Util.java,tests/junit-functional/org/jgroups/tests/UtilTest.java,3
tests/byteman/org/jgroups/tests/byteman/MessageBeforeConnectedTest.java,tests/byteman/org/jgroups/tests/helpers/MessageBeforeConnectedTestHelper.java,3
tests/byteman/org/jgroups/tests/byteman/SequencerFailoverTest.java,tests/junit/org/jgroups/tests/SequencerMergeTest.java,6
tests/byteman/org/jgroups/tests/byteman/SequencerFailoverTest.java,tests/junit/org/jgroups/tests/SequencerOrderTest.java,6
tests/junit-functional/org/jgroups/blocks/ConnectionMapTest.java,tests/junit-functional/org/jgroups/tests/ConnectionMapUnitTest.java,5
tests/junit-functional/org/jgroups/blocks/ConnectionMapTest.java,tests/junit-functional/org/jgroups/tests/LargeMergeTest.java,3
tests/junit-functional/org/jgroups/blocks/ConnectionMapTest.java,tests/junit-functional/org/jgroups/tests/MergeTest2.java,3
tests/junit-functional/org/jgroups/blocks/ConnectionMapTest.java,tests/junit-functional/org/jgroups/tests/MergeTest3.java,3
tests/junit-functional/org/jgroups/blocks/ConnectionMapTest.java,tests/junit-functional/org/jgroups/tests/RSVPTest.java,3
tests/junit-functional/org/jgroups/tests/ConnectionMapUnitTest.java,tests/junit-functional/org/jgroups/tests/LargeMergeTest.java,3
tests/junit-functional/org/jgroups/tests/ConnectionMapUnitTest.java,tests/junit-functional/org/jgroups/tests/MergeTest2.java,3
tests/junit-functional/org/jgroups/tests/ConnectionMapUnitTest.java,tests/junit-functional/org/jgroups/tests/MergeTest3.java,3
tests/junit-functional/org/jgroups/tests/ConnectionMapUnitTest.java,tests/junit-functional/org/jgroups/tests/RSVPTest.java,3
tests/junit-functional/org/jgroups/tests/LargeMergeTest.java,tests/junit-functional/org/jgroups/tests/MergeTest2.java,3
tests/junit-functional/org/jgroups/tests/LargeMergeTest.java,tests/junit-functional/org/jgroups/tests/MergeTest3.java,3
tests/junit-functional/org/jgroups/tests/LargeMergeTest.java,tests/junit-functional/org/jgroups/tests/RSVPTest.java,3
tests/junit-functional/org/jgroups/tests/MergeTest2.java,tests/junit-functional/org/jgroups/tests/MergeTest3.java,3
tests/junit-functional/org/jgroups/tests/MergeTest2.java,tests/junit-functional/org/jgroups/tests/RSVPTest.java,3
tests/junit-functional/org/jgroups/tests/MergeTest3.java,tests/junit-functional/org/jgroups/tests/RSVPTest.java,3
tests/junit-functional/org/jgroups/tests/UNICAST_Test.java,tests/util/org/jgroups/util/JUnitXMLReporter.java,3
tests/junit/org/jgroups/tests/ChannelTestBase.java,tests/util/org/jgroups/util/JUnitXMLReporter.java,3
tests/junit/org/jgroups/tests/SequencerMergeTest.java,tests/junit/org/jgroups/tests/SequencerOrderTest.java,8
