"FileName","TargetCommitFreq"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSessionEventListener_java","1"
"library.core.src.test.assets.subrip.typical_with_byte_order_mark","1"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.DashMediaSource_java","1"
"library.core.src.test.assets.subrip.typical_missing_sequence","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.CompositeMediaSource_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.metadata.id3.Id3Decoder_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.ts.DefaultTsPayloadReaderFactory_java","1"
"testutils.src.main.java.com.google.android.exoplayer2.testutil.StubExoPlayer_java","1"
"library.core.src.test.assets.mkv.full_blocks_mkv_1_dump","1"
"extensions.ffmpeg.src.main.jni.Android_mk","1"
"extensions.opus.README_md","1"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4Extractor_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.source.chunk.ContainerMediaChunk_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.decoder.CryptoInfo_java","1"
"library.extractor.src.main.java.com.google.android.exoplayer2.extractor.ts.H264Reader_java","1"
"library.dash.src.main.java.com.google.android.exoplayer2.source.dash.manifest.DashManifestParser_java","1"
"library.core.src.test.assets.subrip.typical_extra_blank_line","1"
"extensions.cast.src.main.java.com.google.android.exoplayer2.ext.cast.CastUtils_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmInitData_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.DefaultRenderersFactory_java","1"
"library.core.src.test.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4ExtractorTest_java","1"
"library.ui.src.main.java.com.google.android.exoplayer2.ui.DefaultTimeBar_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.DedicatedThreadAsyncMediaCodecAdapter_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.mediacodec.MultiLockAsynchMediaCodecAdapter_java","1"
"library.core.src.test.assets.mkv.full_blocks_mkv_3_dump","1"
"testdata.src.test.assets.subrip.typical","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DefaultDrmSessionEventListener_java","1"
"library.core.src.test.assets.mkv.full_blocks_mkv_2_dump","1"
"library.core.src.main.java.com.google.android.exoplayer2.drm.DrmSession_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.upstream.cache.SimpleCache_java","1"
"extensions.opus.src.main.jni.Application_mk","1"
"library.core.src.main.java.com.google.android.exoplayer2.extractor.mp4.FragmentedMp4Extractor_java","1"
"library.core.src.main.java.com.google.android.exoplayer2.video.VideoListener_java","1"
