"FileName","ChangeChurn"
"core.src.main.java.jenkins.management.ConfigureLink_java","32"
"core.src.main.java.jenkins.management.SystemInfoLink_java","32"
"core.src.main.java.hudson.model.ChoiceParameterDefinition_java","32"
"core.src.main.java.hudson.security.WhoAmI_java","32"
"core.src.main.resources.jenkins.security.ResourceDomainConfiguration.config_jelly","32"
"core.src.filter.resources.hudson.model.UpdateCenter.CoreUpdateMonitor.message_bg_properties","32"
"test.src.test.resources.jenkins.security.stapler.StaplerDispatchValidatorTest.Groovy.root_groovy","32"
"core.src.main.java.jenkins.management.ShutdownLink_java","31"
"core.src.main.java.jenkins.management.NodesLink_java","31"
"core.src.main.java.hudson.model.Cause_java","31"
"core.src.main.java.hudson.util.TextFile_java","31"
"test.src.test.java.hudson.model.AbstractBuildTest_java","31"
"core.src.main.java.hudson.WebAppMain_java","31"
"war.src.main.js.util.jenkinsLocalStorage_js","31"
"test.src.test.resources.hudson.HtmlEscapeTest.foo_jelly","31"
"core.src.main.resources.hudson.security.LegacySecurityRealm.config_groovy","31"
"test.src.test.resources.jenkins.security.stapler.StaplerDispatchValidatorTest.Jelly.compress_jelly","31"
"war.src.main.less.modules.icons_less","31"
"core.src.main.java.jenkins.management.StatisticsLink_java","30"
"core.src.main.java.jenkins.management.CliLink_java","30"
"core.src.main.resources.jenkins.tools.GlobalToolConfiguration.index_groovy","30"
"test.src.test.java.hudson.model.FingerprintTest_java","30"
"core.src.main.resources.jenkins.model.Jenkins.configure_jelly","30"
"core.src.main.java.jenkins.telemetry.impl.SecuritySystemProperties_java","30"
"_github.PULL_REQUEST_TEMPLATE_md","30"
"core.src.main.java.jenkins.security.SecurityListener_java","30"
"core.src.main.resources.hudson.diagnosis.ReverseProxySetupMonitor.message_jelly","30"
"core.src.main.resources.jenkins.slaves.JnlpSlaveAgentProtocol2.deprecationCause_bg_properties","30"
"core.src.main.resources.hudson.PluginManager.checkUpdates_bg_properties","30"
"core.src.main.resources.jenkins.model.JobGlobalBuildDiscarderStrategy.config_jelly","30"
"core.src.main.java.hudson.util.ChunkedInputStream_java","30"
"core.src.main.resources.jenkins.slaves.JnlpSlaveAgentProtocol.description_bg_properties","30"
"core.src.main.java.hudson.node_monitors.AbstractNodeMonitorDescriptor_java","29"
"core.src.main.java.hudson.EnvVars_java","29"
"core.src.main.java.jenkins.widgets.HistoryPageFilter_java","29"
"core.src.test.java.hudson.util.CopyOnWriteMapTest_java","29"
"core.src.test.java.hudson.util.io.ZipArchiverTest_java","29"
"core.src.main.resources.hudson.model.Messages_es_properties","29"
"core.src.main.resources.hudson.model.FileParameterValue.value_jelly","29"
"core.src.main.resources.hudson.model.TimeZoneProperty.config_jelly","29"
"test.src.test.resources.jenkins.security.stapler.StaplerDispatchValidatorTest.Whitelist.root_jelly","29"
