entity,n-revs,bugs,added,removed
core/src/main/java/org/apache/calcite/plan/RelOptPlanner.java,1,0,5,0
core/src/main/java/org/apache/calcite/plan/RelOptPredicateList.java,1,0,1,1
core/src/main/java/org/apache/calcite/plan/RelOptQuery.java,1,0,1,1
core/src/main/java/org/apache/calcite/plan/RelOptRule.java,2,0,3,7
core/src/main/java/org/apache/calcite/plan/RelOptRuleCall.java,1,0,2,0
core/src/main/java/org/apache/calcite/plan/RelOptRules.java,3,0,199,0
core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,22,1,394,213
core/src/main/java/org/apache/calcite/plan/RelTraitDef.java,1,0,12,45
core/src/main/java/org/apache/calcite/plan/RelTraitPropagationVisitor.java,1,0,12,0
core/src/main/java/org/apache/calcite/plan/RelTraitSet.java,1,0,1,2
core/src/main/java/org/apache/calcite/plan/RexImplicationChecker.java,2,0,5,17
core/src/main/java/org/apache/calcite/plan/Strong.java,3,0,34,7
core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,13,0,115,71
core/src/main/java/org/apache/calcite/plan/TableAccessMap.java,1,0,2,2
core/src/main/java/org/apache/calcite/plan/ViewExpanders.java,1,0,67,0
core/src/main/java/org/apache/calcite/plan/VisitorDataContext.java,1,0,3,14
core/src/main/java/org/apache/calcite/plan/hep/HepInstruction.java,1,0,1,1
core/src/main/java/org/apache/calcite/plan/hep/HepPlanner.java,4,0,47,31
core/src/main/java/org/apache/calcite/plan/hep/HepProgram.java,1,0,1,1
core/src/main/java/org/apache/calcite/plan/hep/HepProgramBuilder.java,2,0,2,3
core/src/main/java/org/apache/calcite/plan/hep/HepRuleCall.java,1,0,1,1
core/src/main/java/org/apache/calcite/plan/volcano/RelSubset.java,2,0,154,4
core/src/main/java/org/apache/calcite/plan/volcano/RuleQueue.java,6,0,15,16
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoCost.java,1,0,7,0
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java,14,0,313,130
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoRuleCall.java,5,0,48,14
core/src/main/java/org/apache/calcite/prepare/CalciteCatalogReader.java,2,0,7,3
core/src/main/java/org/apache/calcite/prepare/CalciteMaterializer.java,2,0,5,3
core/src/main/java/org/apache/calcite/prepare/CalcitePrepareImpl.java,9,0,50,177
core/src/main/java/org/apache/calcite/prepare/CalciteSqlValidator.java,1,0,1,0
core/src/main/java/org/apache/calcite/prepare/LixToRelTranslator.java,2,0,14,14
core/src/main/java/org/apache/calcite/prepare/PlannerImpl.java,5,0,105,85
core/src/main/java/org/apache/calcite/prepare/Prepare.java,1,0,2,6
core/src/main/java/org/apache/calcite/prepare/QueryableRelBuilder.java,1,0,2,1
core/src/main/java/org/apache/calcite/prepare/RelOptTableImpl.java,4,0,25,10
core/src/main/java/org/apache/calcite/profile/Profiler.java,1,0,13,3
core/src/main/java/org/apache/calcite/profile/ProfilerImpl.java,1,0,5,5
core/src/main/java/org/apache/calcite/rel/AbstractRelNode.java,3,0,104,55
core/src/main/java/org/apache/calcite/rel/RelCollations.java,2,0,22,2
core/src/main/java/org/apache/calcite/rel/RelFieldCollation.java,2,0,23,6
core/src/main/java/org/apache/calcite/rel/RelInput.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/RelNode.java,1,0,2,1
core/src/main/java/org/apache/calcite/rel/RelWriter.java,1,0,9,3
core/src/main/java/org/apache/calcite/rel/convert/ConverterRule.java,2,0,16,11
core/src/main/java/org/apache/calcite/rel/core/Aggregate.java,4,0,122,72
core/src/main/java/org/apache/calcite/rel/core/AggregateCall.java,7,0,155,61
core/src/main/java/org/apache/calcite/rel/core/Calc.java,1,0,0,1
core/src/main/java/org/apache/calcite/rel/core/Correlate.java,4,1,33,31
core/src/main/java/org/apache/calcite/rel/core/EquiJoin.java,2,1,27,4
core/src/main/java/org/apache/calcite/rel/core/Exchange.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/core/Filter.java,1,0,2,2
core/src/main/java/org/apache/calcite/rel/core/Join.java,2,1,21,5
core/src/main/java/org/apache/calcite/rel/core/JoinInfo.java,2,0,27,57
core/src/main/java/org/apache/calcite/rel/core/JoinRelType.java,3,1,104,46
core/src/main/java/org/apache/calcite/rel/core/Match.java,5,0,12,25
core/src/main/java/org/apache/calcite/rel/core/Project.java,2,0,15,4
core/src/main/java/org/apache/calcite/rel/core/RelFactories.java,13,1,290,55
core/src/main/java/org/apache/calcite/rel/core/RepeatUnion.java,3,0,154,40
core/src/main/java/org/apache/calcite/rel/core/SemiJoin.java,2,1,5,132
core/src/main/java/org/apache/calcite/rel/core/SetOp.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/core/Snapshot.java,1,0,110,0
core/src/main/java/org/apache/calcite/rel/core/Spool.java,2,0,111,16
core/src/main/java/org/apache/calcite/rel/core/TableFunctionScan.java,1,0,3,2
core/src/main/java/org/apache/calcite/rel/core/TableScan.java,1,0,1,5
core/src/main/java/org/apache/calcite/rel/core/TableSpool.java,3,0,65,10
core/src/main/java/org/apache/calcite/rel/core/Uncollect.java,1,0,2,4
core/src/main/java/org/apache/calcite/rel/core/Values.java,1,0,15,15
core/src/main/java/org/apache/calcite/rel/core/Window.java,3,0,33,4
core/src/main/java/org/apache/calcite/rel/externalize/RelEnumTypes.java,1,0,106,0
core/src/main/java/org/apache/calcite/rel/externalize/RelJson.java,6,0,262,77
core/src/main/java/org/apache/calcite/rel/externalize/RelJsonReader.java,6,0,16,10
core/src/main/java/org/apache/calcite/rel/externalize/RelJsonWriter.java,2,0,4,15
core/src/main/java/org/apache/calcite/rel/externalize/RelWriterImpl.java,1,0,0,16
core/src/main/java/org/apache/calcite/rel/externalize/RelXmlWriter.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/logical/LogicalAggregate.java,3,0,34,29
core/src/main/java/org/apache/calcite/rel/logical/LogicalCorrelate.java,5,1,36,44
core/src/main/java/org/apache/calcite/rel/logical/LogicalFilter.java,1,0,2,0
core/src/main/java/org/apache/calcite/rel/logical/LogicalMatch.java,2,0,25,16
core/src/main/java/org/apache/calcite/rel/logical/LogicalRepeatUnion.java,3,0,87,18
core/src/main/java/org/apache/calcite/rel/logical/LogicalSnapshot.java,1,0,74,0
core/src/main/java/org/apache/calcite/rel/logical/LogicalSortExchange.java,1,0,68,0
core/src/main/java/org/apache/calcite/rel/logical/LogicalTableFunctionScan.java,1,0,5,4
core/src/main/java/org/apache/calcite/rel/logical/LogicalTableSpool.java,3,0,82,13
core/src/main/java/org/apache/calcite/rel/logical/LogicalWindow.java,1,0,2,1
core/src/main/java/org/apache/calcite/rel/logical/ToLogicalConverter.java,1,0,162,0
core/src/main/java/org/apache/calcite/rel/metadata/JaninoRelMetadataProvider.java,3,1,6,7
core/src/main/java/org/apache/calcite/rel/metadata/RelMdAllPredicates.java,2,1,24,10
core/src/main/java/org/apache/calcite/rel/metadata/RelMdCollation.java,12,1,165,39
core/src/main/java/org/apache/calcite/rel/metadata/RelMdColumnOrigins.java,1,0,1,10
core/src/main/java/org/apache/calcite/rel/metadata/RelMdColumnUniqueness.java,5,1,22,17
core/src/main/java/org/apache/calcite/rel/metadata/RelMdDistinctRowCount.java,4,1,9,38
core/src/main/java/org/apache/calcite/rel/metadata/RelMdDistribution.java,1,0,7,0
core/src/main/java/org/apache/calcite/rel/metadata/RelMdExpressionLineage.java,4,1,109,67
core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,1,0,24,0
core/src/main/java/org/apache/calcite/rel/metadata/RelMdNodeTypes.java,3,0,7,13
core/src/main/java/org/apache/calcite/rel/metadata/RelMdPercentageOriginalRows.java,1,0,16,4
core/src/main/java/org/apache/calcite/rel/metadata/RelMdPopulationSize.java,3,0,6,12
core/src/main/java/org/apache/calcite/rel/metadata/RelMdPredicates.java,4,1,102,116
core/src/main/java/org/apache/calcite/rel/metadata/RelMdRowCount.java,3,0,15,28
core/src/main/java/org/apache/calcite/rel/metadata/RelMdSelectivity.java,1,1,5,3
core/src/main/java/org/apache/calcite/rel/metadata/RelMdSize.java,5,1,12,17
core/src/main/java/org/apache/calcite/rel/metadata/RelMdTableReferences.java,2,0,19,4
core/src/main/java/org/apache/calcite/rel/metadata/RelMdUniqueKeys.java,4,1,14,16
core/src/main/java/org/apache/calcite/rel/metadata/RelMdUtil.java,7,1,110,78
core/src/main/java/org/apache/calcite/rel/metadata/RelMetadataQuery.java,1,0,3,0
core/src/main/java/org/apache/calcite/rel/mutable/MutableAggregate.java,2,0,7,1
core/src/main/java/org/apache/calcite/rel/mutable/MutableCorrelate.java,1,1,4,4
core/src/main/java/org/apache/calcite/rel/mutable/MutableFilter.java,1,0,2,3
core/src/main/java/org/apache/calcite/rel/mutable/MutableJoin.java,1,0,2,4
core/src/main/java/org/apache/calcite/rel/mutable/MutableMatch.java,2,0,133,11
core/src/main/java/org/apache/calcite/rel/mutable/MutableMultiRel.java,1,0,2,2
core/src/main/java/org/apache/calcite/rel/mutable/MutableRelType.java,2,0,1,1
core/src/main/java/org/apache/calcite/rel/mutable/MutableRels.java,7,0,49,33
core/src/main/java/org/apache/calcite/rel/mutable/MutableSemiJoin.java,2,0,2,92
core/src/main/java/org/apache/calcite/rel/mutable/MutableTableFunctionScan.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/rel2sql/RelToSqlConverter.java,10,0,385,60
core/src/main/java/org/apache/calcite/rel/rel2sql/SqlImplementor.java,15,0,297,99
core/src/main/java/org/apache/calcite/rel/rules/AbstractMaterializedViewRule.java,17,1,460,508
core/src/main/java/org/apache/calcite/rel/rules/AggregateCaseToFilterRule.java,1,0,268,0
core/src/main/java/org/apache/calcite/rel/rules/AggregateExpandDistinctAggregatesRule.java,6,0,57,60
core/src/main/java/org/apache/calcite/rel/rules/AggregateExtractProjectRule.java,3,0,10,8
core/src/main/java/org/apache/calcite/rel/rules/AggregateFilterTransposeRule.java,5,0,8,8
core/src/main/java/org/apache/calcite/rel/rules/AggregateJoinJoinRemoveRule.java,2,0,161,3
core/src/main/java/org/apache/calcite/rel/rules/AggregateJoinRemoveRule.java,4,0,134,8
core/src/main/java/org/apache/calcite/rel/rules/AggregateJoinTransposeRule.java,6,0,42,32
core/src/main/java/org/apache/calcite/rel/rules/AggregateMergeRule.java,3,0,154,3
core/src/main/java/org/apache/calcite/rel/rules/AggregateProjectMergeRule.java,4,0,34,51
