"FileName","ChangeChurn"
"src.test.java.net.openhft.chronicle.queue.ValueStringArray_java","31"
"src.test.java.net.openhft.chronicle.queue.impl.single.RollCycleMultiThreadStressSharedWriterQueueTest_java","30"
"src.main.java.net.openhft.chronicle.queue.ChronicleReaderMain_java","30"
"apidocs.net.openhft.chronicle.queue.reader.package-frame_html","30"
"src.test.java.net.openhft.chronicle.queue.CloserJobRefCountOnCloseTest_java","28"
"src.main.java.net.openhft.chronicle.queue.impl.single.NoDocumentContext_java","28"
"apidocs.net.openhft.chronicle.queue.service.package-frame_html","26"
"src.test.java.net.openhft.chronicle.queue.ReadWriteTest_java","25"
"apidocs.net.openhft.chronicle.queue.batch.package-frame_html","25"
"apidocs.net.openhft.chronicle.queue.backed.map.package-frame_html","25"
"apidocs.net.openhft.chronicle.queue.util.package-frame_html","25"
"apidocs.overview-frame_html","24"
"src.test.java.net.openhft.chronicle.queue.watcher.QueueFileManagerMBean_java","22"
"src.test.java.net.openhft.chronicle.queue.impl.single.SingleChronicleQueueBuilderTest_java","21"
"apidocs.net.openhft.chronicle.queue.jitter.package-frame_html","21"
"src.test.java.net.openhft.chronicle.queue.impl.RollingResourcesCacheTest_java","19"
"src.test.java.net.openhft.chronicle.queue.impl.single.RollCycleMultiThreadStressReadOnlyTest_java","18"
"src.main.java.net.openhft.chronicle.queue.DumpQueueMain_java","17"
"apidocs.index_html","17"
"src.main.java.net.openhft.chronicle.queue.ExcerptCommon_java","16"
"src.test.java.net.openhft.chronicle.queue.impl.single.EofMarkerOnEmptyQueueTest_java","15"
"src.test.java.net.openhft.chronicle.queue.DtoBytesMarshallableTest_java","14"
"src.main.java.net.openhft.chronicle.queue.impl.table.ReadonlyTableStore_java","13"
"apidocs.package-list","13"
"src.main.java.net.openhft.chronicle.queue.NoMessageHistory_java","12"
"src.test.java.net.openhft.chronicle.queue.MessageReaderWriterTest_java","12"
"src.main.java.net.openhft.chronicle.queue.BufferMode_java","12"
"src.test.java.net.openhft.chronicle.queue.impl.single.RollCycleMultiThreadStressPretouchTest_java","11"
"docs.BigDataAndChronicleQueue_adoc","11"
"src.main.java.net.openhft.chronicle.queue.impl.single.PretoucherState_java","10"
"src.test.java.net.openhft.chronicle.queue.impl.single.TestBinarySearch_java","10"
"src.test.java.net.openhft.chronicle.queue.ChronicleQueueTestBase_java","10"
"src.test.java.net.openhft.chronicle.queue.impl.single.pretoucher.PretoucherSoakTest_java","10"
"src.test.java.net.openhft.chronicle.queue.MethodReaderObjectReuseTest_java","10"
"src.main.java.net.openhft.chronicle.queue.PretouchHandler_java","10"
"src.main.java.net.openhft.chronicle.queue.impl.table.SingleTableBuilder_java","10"
"src.main.java.net.openhft.chronicle.queue.reader.ChronicleHistoryReader_java","10"
"src.main.java.net.openhft.chronicle.queue.impl.single.FileSystemDirectoryListing_java","10"
"src.test.java.net.openhft.chronicle.queue.impl.single.SingleCQFormatTest_java","9"
"chronicle-sandbox.pom_xml","9"
"src.test.java.net.openhft.chronicle.queue.ThreadedQueueTest_java","9"
"src.test.java.net.openhft.chronicle.queue.JDBCServiceTest_java","9"
"src.main.java.net.openhft.chronicle.queue.reader.StringEventsMethodWriter_java","8"
"src.test.java.net.openhft.chronicle.queue.micros.OrderIdea_java","8"
"src.test.java.net.openhft.chronicle.queue.micros.TopOfBookPrice_java","8"
"src.test.java.net.openhft.chronicle.queue.micros.Order_java","8"
"src.test.java.net.openhft.chronicle.queue.micros.SidedPrice_java","8"
"src.main.java.net.openhft.chronicle.queue.impl.single.StoreComponentReferenceHandler_java","8"
"src.main.java.net.openhft.chronicle.queue.impl.single.DirectoryListing_java","8"
"docs.queue-replication-message-protocol-overview_adoc","8"
"src.main.java.net.openhft.chronicle.queue.util.FileState_java","7"
"src.main.java.net.openhft.chronicle.queue.impl.RollingResourcesCache_java","7"
"src.main.java.net.openhft.chronicle.queue.jitter.QueuePingPongMain_java","7"
"src.test.java.net.openhft.chronicle.queue.impl.single.DocumentOrderingTest_java","6"
"src.main.java.net.openhft.chronicle.queue.impl.single.TableStoreWriteLock_java","6"
"src.test.java.net.openhft.chronicle.queue.WriteReadTextTest_java","6"
"src.test.java.net.openhft.chronicle.queue.impl.single.preroucher.PretoucherSoakTest_java","6"
"src.test.java.net.openhft.chronicle.queue.micros.OrderManagerTest_java","5"
"chronicle-sandbox.src.main.java.net.openhft.chronicle.queue.impl.SingleTailer_java","5"
"src.main.java.net.openhft.chronicle.queue.service.ServiceWrapperBuilder_java","5"
"src.main.java.net.openhft.chronicle.queue.impl.WireStorePool_java","5"
"src.main.java.net.openhft.chronicle.queue.impl.single.BinarySearch_java","4"
"chronicle-sandbox.src.test.java.net.openhft.chronicle.queue.BytesRingBufferTest_java","4"
"src.main.java.net.openhft.chronicle.queue.impl.CommonStore_java","4"
"src.main.java.net.openhft.chronicle.queue.impl.WireStore_java","4"
"src.test.java.net.openhft.chronicle.queue.CreateAtIndexTest_java","4"
"chronicle-sandbox.src.main.java.net.openhft.chronicle.queue.impl.DirectChronicleQueue_java","4"
"src.main.java.net.openhft.chronicle.queue.service.EventLoopServiceWrapper_java","4"
"src.test.java.net.openhft.chronicle.queue.service.HelloWorld_java","4"
"chronicle-sandbox.src.main.java.net.openhft.chronicle.sandbox.replay.OffHeapTestData_java","4"
"chronicle-sandbox.src.main.java.net.openhft.chronicle.engine.client.internal.ClientWiredExcerptTailerStateless_java","4"
"src.main.java.net.openhft.chronicle.queue.JDBCService_java","4"
"chronicle-sandbox.src.test.java.net.openhft.chronicle.queue.simple.WriterMain_java","4"
"src.main.java.net.openhft.chronicle.queue.impl.single.ScanResult_java","4"
"src.test.java.net.openhft.chronicle.queue.CountingJDBCResult_java","4"
"chronicle-sandbox.src.main.java.net.openhft.chronicle.sandbox.replay.OffHeapReplayData_java","4"
"src.main.java.net.openhft.chronicle.queue.JDBCResult_java","4"
"src.test.java.net.openhft.chronicle.queue.micros.OrderManager_java","4"
"chronicle-sandbox.src.main.java.net.openhft.chronicle.engine.client.internal.ClientWiredExcerptAppenderStateless_java","4"
"chronicle-sandbox.src.main.java.net.openhft.chronicle.sandbox.replay.TestData_java","4"
"src.test.java.net.openhft.chronicle.queue.service.HelloReplier_java","4"
"src.main.java.net.openhft.chronicle.queue.service.ServiceWrapper_java","4"
"src.main.java.net.openhft.chronicle.queue.impl.TableStore_java","4"
"src.test.java.net.openhft.chronicle.queue.micros.OrderIdeaListener_java","4"
