"FileName","ChangeFreq"
"src.org.jgroups.util.LazyThreadFactory_java","2"
"src.org.jgroups.protocols.tom.SenderThread_java","2"
"src.org.jgroups.conf.PropertyConverters_java","2"
"src.org.jgroups.util.Owner_java","2"
"src.org.jgroups.conf.ProtocolConfiguration_java","2"
"tests.junit-functional.org.jgroups.tests.TCPConnectionMapTest_java","2"
"tests.other.org.jgroups.tests.TestToaOrder_java","2"
"tests.byteman.org.jgroups.tests.helpers.BecomeServerTestHelper_java","2"
"src.org.jgroups.protocols.BARRIER_java","2"
"tests.junit-functional.org.jgroups.tests.PropertyConvertersTest_java","2"
"tests.junit.org.jgroups.tests.ThreadFactoryTest_java","2"
"src.org.jgroups.protocols.pmcast.manager.DeliverManager_java","2"
"tests.junit.org.jgroups.tests.RejectionPoliciesTest_java","2"
"src.org.jgroups.protocols.pmcast.GROUP_MULTICAST_java","2"
"tests.junit-functional.org.jgroups.tests.TableTest_java","2"
"src.org.jgroups.protocols.AuthHeader_java","2"
"src.org.jgroups.util.ThreadManagerThreadPoolExecutor_java","2"
"conf.sequencer_xml","2"
"src.org.jgroups.util.TimeScheduler3_java","2"
"src.org.jgroups.util.ProgressCheckRejectionPolicy_java","2"
"bin.jgroups_sh","2"
"src.org.jgroups.util.ExpiryCache_java","2"
"src.org.jgroups.util.DumpData_java","2"
"src.org.jgroups.jmx.ResourceDMBeanOld_java","2"
"src.org.jgroups.protocols.SIZE_java","2"
"src.org.jgroups.blocks.LazyRemovalCache_java","2"
"src.org.jgroups.View_java","2"
"bin.groupmulticast_sh","2"
"tests.junit.org.jgroups.tests.SequencerFailoverTest_java","2"
"src.org.jgroups.protocols.pmcast.threading.SenderThread_java","2"
"src.org.jgroups.util.ThreadDecorator_java","2"
"src.org.jgroups.protocols.AUTH_java","2"
"src.org.jgroups.util.ThreadFactory_java","2"
"tests.junit.org.jgroups.tests.TUNNEL_Test_java","2"
"tests.junit.org.jgroups.tests.ConcurrentFlushTest_java","2"
"conf.testng.testng-tcp-stress_xml","2"
"tests.byteman.org.jgroups.tests.byteman.ForwardToCoordFailoverTest_java","2"
"src.org.jgroups.protocols.FlowControl_java","2"
"src.org.jgroups.protocols.DUPL_java","2"
"src.org.jgroups.protocols.pmcast.threading.DeliverThread_java","2"
"src.org.jgroups.protocols.EXAMPLE_java","2"
"src.org.jgroups.util.MockTimeScheduler_java","2"
"src.org.jgroups.stack.RouterStubManager_java","2"
"src.org.jgroups.protocols.pmcast.stats.StatsCollector_java","2"
"src.org.jgroups.util.NoProgressException_java","2"
"src.org.jgroups.protocols.SWIFT_PING_java","2"
"tests.junit.org.jgroups.tests.GossipRouterTest_java","2"
"src.org.jgroups.protocols.DISCARD_PAYLOAD_java","2"
"tests.junit-functional.org.jgroups.tests.ViewTest_java","2"
"tests.junit-functional.org.jgroups.protocols.UNICAST_DroppedAckTest_java","2"
"src.org.jgroups.protocols.CENTRAL_LOCK_java","2"
"src.org.jgroups.protocols.pmcast.manager.SequenceNumberManager_java","2"
"conf.group-multicast_xml","2"
"src.org.jgroups.UnreachableException_java","2"
"doc.design.MarshalingFormat_txt","2"
"src.org.jgroups.protocols.tom.MessageID_java","1"
"tests.junit-functional.org.jgroups.tests.JmxTest_java","1"
"src.org.jgroups.auth.X509Token_java","1"
"doc.ReleaseNotes-3_0_0_txt","1"
"src.org.jgroups.protocols.tom.SequenceNumberManager_java","1"
"tests.junit.org.jgroups.tests.UnicastUnitTest_java","1"
"conf.rules_xml","1"
"tests.junit-functional.org.jgroups.tests.ReentrantLockTest_java","1"
"tests.junit-functional.org.jgroups.tests.BARRIERTest_java","1"
"tests.junit-functional.org.jgroups.tests.SuppressCacheTest_java","1"
"tests.junit.org.jgroups.tests.StateTransferTest2_java","1"
"src.org.jgroups.protocols.COUNTER_java","1"
"tests.other.org.jgroups.tests.McastSenderTest_java","1"
"conf.tcp-nio_xml","1"
"tests.junit.org.jgroups.blocks.RpcDispatcherAnycastMultipleCallsTest_java","1"
"tests.junit-functional.org.jgroups.tests.ConfiguratorTest_java","1"
"src.org.jgroups.AnycastAddress_java","1"
"src.org.jgroups.blocks.ReplicatedHashMap_java","1"
"src.org.jgroups.stack.RouterStub_java","1"
"tests.junit.org.jgroups.blocks.RpcDispatcherExceptionTest_java","1"
"tests.other.org.jgroups.tests.CheckToaOrder_java","1"
"src.org.jgroups.util.UUID_java","1"
"src.org.jgroups.protocols.relay.SiteAddress_java","1"
