"FileName","ChangeChurn"
"tests.junit-functional.org.jgroups.tests.UNICAST_Test_java","35"
"src.org.jgroups.protocols.RELAY2_java","34"
"src.org.jgroups.auth.X509Token_java","34"
"src.org.jgroups.blocks.MethodCall_java","34"
"tests.byteman.org.jgroups.tests.helpers.TCPConnectionMapTestHelper_java","34"
"conf.jg-protocol-ids_xml","33"
"src.org.jgroups.protocols.pbcast.STABLE_java","32"
"tests.junit.org.jgroups.protocols.UNICAST_ContentionTest_java","32"
"tests.junit.org.jgroups.tests.TUNNELDeadLockTest_java","32"
"src.org.jgroups.blocks.RequestOptions_java","31"
"src.org.jgroups.protocols.pbcast.Merger_java","30"
"src.org.jgroups.blocks.executor.ExecutionService_java","30"
"src.org.jgroups.util.AgeOutCache_java","29"
"src.org.jgroups.protocols.pmcast.manager.DeliverManager_java","29"
"src.org.jgroups.UnreachableException_java","29"
"src.org.jgroups.protocols.DISCARD_PAYLOAD_java","28"
"tests.junit.org.jgroups.tests.ChannelTestBase_java","27"
"src.org.jgroups.protocols.JDBC_PING_java","27"
"src.org.jgroups.protocols.rules.SampleRule_java","27"
"src.org.jgroups.protocols.tom.SenderManager_java","27"
"src.org.jgroups.util.Headers_java","26"
"src.org.jgroups.protocols.FD_PING_java","26"
"src.org.jgroups.util.NoProgressException_java","26"
"conf.log4j_properties","26"
"tests.byteman.org.jgroups.tests.helpers.SequencerFailoverTestHelper_java","25"
"src.org.jgroups.protocols.rules.EventHandler_java","25"
"src.org.jgroups.protocols.pmcast.DeliverProtocol_java","24"
"src.org.jgroups.protocols.pbcast.STATE_SOCK_java","23"
"conf.rules_xsd","23"
"src.org.jgroups.protocols.EXAMPLE_java","22"
"tests.junit.org.jgroups.tests.FlushTest_java","21"
"src.org.jgroups.protocols.HDRS_java","20"
"src.org.jgroups.protocols.TRACE_java","20"
"tests.junit.org.jgroups.blocks.LockServiceTest_java","19"
"src.org.jgroups.View_java","19"
"src.org.jgroups.util.Rsp_java","18"
"conf.udp_xml","17"
"src.org.jgroups.protocols.STATS_java","16"
