File Name,Project Name,Package Name,Type Name,Code Smell
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,SecureFileCallable,Unnecessary Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,SecureFileCallable,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,SecureFileCallable,Wide Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,FileCallableWrapperFactory,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,FileCallableWrapperFactory,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,AbstractInterceptorCallableWrapper,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CallableWith,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ToURI,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ToURI,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Mkdirs,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Mkdirs,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,DeleteRecursive,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,DeleteRecursive,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,DeleteContents,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,DeleteContents,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CreateTempFile,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CreateTempFile,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CreateTextTempFile,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CreateTextTempFile,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CreateTempDir,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CreateTempDir,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Delete,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Delete,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Exists,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Exists,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,LastModified,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,LastModified,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Touch,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Touch,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,SetLastModified,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,SetLastModified,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,IsDirectory,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,IsDirectory,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Length,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Length,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,GetFreeDiskSpace,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,GetFreeDiskSpace,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,GetTotalDiskSpace,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,GetTotalDiskSpace,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,GetUsableDiskSpace,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,GetUsableDiskSpace,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Chmod,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Chmod,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Mode,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Mode,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Mode,Cyclic-Dependent Modularization
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,DirectoryFilter,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ListFilter,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ListFilter,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ListGlob,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ListGlob,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Read,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Read,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ReadToString,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ReadToString,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,WritePipe,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,WritePipe,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Write,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Write,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Digest,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,Digest,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,RenameTo,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,RenameTo,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,MoveAllChildrenTo,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,MoveAllChildrenTo,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyToWithPermission,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyToWithPermission,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyTo,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyTo,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,RemoteCopier,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyRecursiveLocal,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,CopyRecursiveLocal,Broken Hierarchy
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ReadToTar,Unutilized Abstraction
jenkins/core/src/main/java/hudson/FilePath.java,jenkins,hudson,ReadToTar,Broken Hierarchy
